original_id	matched_id	similarity_score	notes
5ODU-A	5odu_A	NA	Stage 1
5OEV-A	5oeu_A	NA	Stage 2
5OHV-D	5ohm_B	NA	Stage 2
5OJF-A	5ojf_A	NA	Stage 1
5OLP-A	5olp_A	NA	Stage 1
5OMS-A	5ncb_A	NA	Stage 2
5OOM-0	3j7y_0	NA	Stage 2
5OOM-s	3j7y_s	NA	Stage 2
5OPT-b	5opt_b	NA	Stage 1
5OPT-u	5opt_u	NA	Stage 1
5OQL-J	5oql_J	NA	Stage 1
5OQL-R	5oql_R	NA	Stage 1
5OSG-P	5osg_P	NA	Stage 1
5OSN-B	5osn_B	NA	Stage 1
5OVR-A	2bij_A	NA	Stage 2
5OWF-A	5owf_A	NA	Stage 1
5SUM-A	5sum_A	NA	Stage 1
5SVA-U	5sva_U	NA	Stage 1
5SVB-C	5svb_C	NA	Stage 1
5SWI-B	5swi_A	NA	Stage 2
5SWV-C	5swv_C	NA	Stage 1
5SY5-B	5sy5_B	NA	Stage 1
5SY7-B	5sy7_B	NA	Stage 1
5SYS-A	5swh_A	NA	Stage 2
5SZD-A	5szd_A	NA	Stage 1
5T1V-A	5t1v_A	NA	Stage 1
5T3T-A	5t3t_A	NA	Stage 1
5T3U-A	5t3u_A	NA	Stage 1
5T4O-D	5t4o_D	NA	Stage 1
5T53-A	5t53_A	NA	Stage 1
5T5D-A	5t5d_A	NA	Stage 1
5T5H-e	5t5h_e	NA	Stage 1
5T5H-j	5t5h_j	NA	Stage 1
5T5H-O	5t5h_O	NA	Stage 1
5T5H-U	5t5h_U	NA	Stage 1
5T6E-A	4cav_A	NA	Stage 2
5T6R-F	3j6x_L4	NA	Stage 2
5TCU-LF	5tcu_LF	NA	Stage 1
5TFK-A	5tfk_A	NA	Stage 1
5TJF-B	5tjf_B	NA	Stage 1
5TKM-A	5tkm_A	NA	Stage 1
5TN0-A	5tn0_A	NA	Stage 1
5TO3-B	5to3_B	NA	Stage 1
5TTE-F	5tte_F	NA	Stage 1
5TUF-A	5tue_A	NA	Stage 2
5TVG-A	5tvg_A	NA	Stage 1
5TVL-A	5tvl_A	NA	Stage 1
5TVZ-A	5tvz_A	NA	Stage 1
5TZ0-A	5tz0_A	NA	Stage 1
5TZ8-A	5tz8_A	NA	Stage 1
5U06-A	1mw4_A	NA	Stage 2
5U14-A	5u0v_A	NA	Stage 2
5U19-A	5tyq_A	NA	Stage 2
5U4I-s	5u4i_s	NA	Stage 1
5U6C-A	5u6c_A	NA	Stage 1
5U7G-A	5u7g_A	NA	Stage 1
5U7S-A	5u7s_A	NA	Stage 1
5U81-A	5u81_A	NA	Stage 1
5U84-A	5u84_A	NA	Stage 1
5U85-A	5u85_A	NA	Stage 1
5UB8-A	5ub8_A	NA	Stage 1
5UBK-A	5ubk_A	NA	Stage 1
5UF2-A	5uf2_A	NA	Stage 1
5UGJ-A	5ugj_A	NA	Stage 1
5UI8-M	5ui8_M	NA	Stage 1
5UIU-A	5uiq_A	NA	Stage 2
5UIW-A	5uiw_A	NA	Stage 1
5ULH-C	5ulh_C	NA	Stage 1
5UM2-A	5um2_A	NA	Stage 1
5UM7-A	5um7_A	NA	Stage 1
5UMD-0	3j79_0	NA	Stage 2
5UMD-a	3j79_a	NA	Stage 2
5UMD-h	3j79_h	NA	Stage 2
5UMD-K	3j79_K	NA	Stage 2
5UQ6-A	1ute_A	NA	Stage 2
5UQE-A	5uqe_A	NA	Stage 1
5US9-A	5us9_1	NA	Stage 2
5UVE-A	5uve_A	NA	Stage 1
5UWG-A	5cm4_A	NA	Stage 2
5UXX-A	5uxx_A	NA	Stage 1
5V0L-A	5v0l_A	NA	Stage 1
5V10-A	5v10_A	NA	Stage 1
5V26-A	5v26_A	NA	Stage 1
5V3S-A	5v3s_A	NA	Stage 1
5V6Y-A	4rwg_A	NA	Stage 2
5V7Q-3	5v7q_3	NA	Stage 1
5V7Q-M	5v7q_M	NA	Stage 1
5V7Q-R	5v7q_R	NA	Stage 1
5V7Q-T	5v7q_T	NA	Stage 1
5V93-d	5v93_d	NA	Stage 1
5V93-O	5v7q_O	NA	Stage 2
5V93-t	5v93_t	NA	Stage 1
5V93-X	5v7q_X	NA	Stage 2
5VCB-b	5vbx_A	NA	Stage 2
5VCU-A	5vcu_A	NA	Stage 1
5VF3-O	5vf3_O	NA	Stage 1
5VF3-Z	5vf3_Z	NA	Stage 1
5VFP-e	5vfp_e	NA	Stage 1
5VFT-S	1iru_1	NA	Stage 2
5VIQ-A	5viq_A	NA	Stage 1
5VIT-C	5vit_C	NA	Stage 1
5VJ1-D	5vip_B	NA	Stage 2
5VK1-A	3eqy_A	NA	Stage 2
5VKO-A	3psk_A	NA	Stage 2
5VKT-A	5vkt_A	NA	Stage 1
5VMT-A	5vmt_A	NA	Stage 1
5VQE-A	5vqd_A	NA	Stage 2
5VSL-A	5vsl_A	NA	Stage 1
5VT8-B	5vt8_A	NA	Stage 2
5VT9-A	5vt9_A	NA	Stage 1
5VTM-V	5vtm_V	NA	Stage 1
5VUG-A	5vug_A	NA	Stage 1
5VXY-A	1oqw_A	NA	Stage 2
5W0Y-A	5w0y_A	NA	Stage 1
5W3M-A	1d3i_1	NA	Stage 2
5W56-A	5w56_A	NA	Stage 1
5W5C-F	5w5c_F	NA	Stage 1
5W78-B	5w78_B	NA	Stage 1
5W7E-A	5w7d_A	NA	Stage 2
5W9Q-A	5w9q_A	NA	Stage 1
5WCU-U	5wcu_U	NA	Stage 1
5WDA-A	5wda_A	NA	Stage 1
5WDE-A	5wde_A	NA	Stage 1
5WGG-A	5wgg_A	NA	Stage 1
5WH6-A	5wh6_A	NA	Stage 1
5WHT-A	5wht_A	NA	Stage 1
5WIT-1k	1fjg_K	NA	Stage 2
5WKA-A	5wka_A	NA	Stage 1
5WKP-D	5wkp_D	NA	Stage 1
5WL0-A	5wl0_A	NA	Stage 1
5WLC-LV	5wlc_LV	NA	Stage 1
5WPI-A	5wpi_A	NA	Stage 1
5WRW-A	5wrv_B	NA	Stage 2
5WU6-A	5wu6_A	NA	Stage 1
5WUJ-B	5wuj_B	NA	Stage 1
5WUS-A	5wus_A	NA	Stage 1
5WV8-A	5wv8_A	NA	Stage 1
5WVC-D	5wvc_B	NA	Stage 2
5WXL-A	5wxl_A	NA	Stage 1
5WXM-A	5wxm_A	NA	Stage 1
5X02-A	5x02_A	NA	Stage 1
5X2B-D	5x2b_D	NA	Stage 1
5X8R-f	5x8p_f	NA	Stage 2
5X8R-m	5x8p_m	NA	Stage 2
5X8R-w	5x8p_w	NA	Stage 2
5X8T-Q	5h1s_R	NA	Stage 2
5X9W-A	5x9w_A	NA	Stage 1
5XA5-A	5xa5_A	NA	Stage 1
5XEB-A	5xeb_A	NA	Stage 1
5XEF-A	5xef_A	NA	Stage 1
5XH8-A	5xh8_A	NA	Stage 1
5XIP-A	5xip_A	NA	Stage 1
5XJM-A	5xjm_A	NA	Stage 1
5XJS-2	5xjr_2	NA	Stage 2
5XMJ-A	5xmj_A	NA	Stage 1
5XON-G	5x4z_G	NA	Stage 2
5XRW-C	5xrw_C	NA	Stage 1
5XS5-B	5xs5_B	NA	Stage 1
5XTD-U	5xtc_U	NA	Stage 2
5XTH-I	5xtb_I	NA	Stage 2
5XTI-v	5xtc_v	NA	Stage 2
5XVH-A	3w6u_A	NA	Stage 2
5XVJ-A	5xvj_A	NA	Stage 1
5XXB-d	5xxb_d	NA	Stage 1
5XXB-J	5xxb_J	NA	Stage 1
5XXB-L	5xxb_L	NA	Stage 1
5XXB-T	5xxb_T	NA	Stage 1
5XXB-Y	5xxb_Y	NA	Stage 1
5XXE-A	5xxe_A	NA	Stage 1
5XXP-A	5xxp_A	NA	Stage 1
5XXR-A	5xxr_A	NA	Stage 1
5XXU-L	5xxu_L	NA	Stage 1
5XY3-A	5xy3_A	NA	Stage 1
5XYI-g	5xyi_g	NA	Stage 1
5XYI-Q	5xyi_Q	NA	Stage 1
5XYI-R	5xyi_R	NA	Stage 1
5XYI-V	5xyi_V	NA	Stage 1
5XYM-C	5o60_C	NA	Stage 2
5XYV-A	5xyv_A	NA	Stage 1
5XZ4-A	5xz4_A	NA	Stage 1
5Y04-B	5y04_B	NA	Stage 1
5Y27-B	5y26_B	NA	Stage 2
5Y50-A	5y50_A	NA	Stage 1
5Y5Z-N	5y5x_N	NA	Stage 2
5Y6P-c2	5y6p_c2	NA	Stage 1
5Y6P-ew	5y6p_ew	NA	Stage 1
5Y7Y-B	5y7y_B	NA	Stage 1
5Y8F-A	5y8f_A	NA	Stage 1
5Y9Z-A	1pd2_1	NA	Stage 2
5YA6-A	5ya6_A	NA	Stage 1
5YBB-D	5ybb_D	NA	Stage 1
5YCQ-A	5ycq_A	NA	Stage 1
5YF5-A	5yf5_A	NA	Stage 1
5YGQ-A	5ygq_A	NA	Stage 1
5YII-A	5yii_A	NA	Stage 1
5YNL-A	5ynl_A	NA	Stage 1
5YOX-A	5yox_A	NA	Stage 1
5YOY-A	5yoy_A	NA	Stage 1
5YPB-A	5ypb_A	NA	Stage 1
5YPV-A	5ypv_A	NA	Stage 1
5YPZ-A	5ax6_A	NA	Stage 2
5YQS-A	5yot_A	NA	Stage 2
5YS9-A	5ys9_A	NA	Stage 1
5YT0-A	5yt0_A	NA	Stage 1
5YU8-H	1tvj_A	NA	Stage 2
5YW2-A	5yw2_A	NA	Stage 1
5YWP-A	5wsn_A	NA	Stage 2
5YY0-A	5yxy_A	NA	Stage 2
5YYF-A	2ndf_A	NA	Stage 2
5YZG-Y	5yzg_Y	NA	Stage 1
5Z09-A	5z09_A	NA	Stage 1
5Z1L-A	5z1l_A	NA	Stage 1
5Z62-C	5z62_C	NA	Stage 1
5Z62-G	5z62_G	NA	Stage 1
5Z6H-A	5z66_A	NA	Stage 2
5Z6T-A	5z6t_A	NA	Stage 1
5Z70-A	5z70_A	NA	Stage 1
5Z9I-A	5z9i_A	NA	Stage 1
5Z9O-A	5z9o_A	NA	Stage 1
5Z9Y-A	5z9y_A	NA	Stage 1
5ZA4-A	5za4_A	NA	Stage 1
5ZBC-A	5zbc_A	NA	Stage 1
5ZDH-A	5zdh_A	NA	Stage 1
5ZEB-r	5o5j_R	NA	Stage 2
5ZEP-P	5o60_P	NA	Stage 2
5ZGB-A	5zgb_A	NA	Stage 1
5ZGH-D	5zgb_D	NA	Stage 2
5ZGM-A	5zgm_A	NA	Stage 1
5ZJI-4	5zji_4	NA	Stage 1
5ZJI-F	5zji_F	NA	Stage 1
5ZJI-K	5zji_K	NA	Stage 1
5ZKP-A	5zkp_A	NA	Stage 1
5ZLR-A	5zlr_A	NA	Stage 1
5ZM4-A	5zm2_A	NA	Stage 2
5ZOK-B	5zoj_D	NA	Stage 2
5ZQJ-A	5zqj_A	NA	Stage 1
5ZQM-A	5zqm_A	NA	Stage 1
5ZUG-A	5zug_A	NA	Stage 1
6A1Z-A	6a1z_A	NA	Stage 1
6A6W-A	6a6w_A	NA	Stage 1
6A6Y-A	6a6y_A	NA	Stage 1
6ABI-A	3wwy_A	NA	Stage 2
6AJ2-B	6aj0_B	NA	Stage 2
6AQY-A	6aqy_A	NA	Stage 1
6AU1-A	6au1_A	NA	Stage 1
6AX6-A	6ax6_A	NA	Stage 1
6AZ1-f	6az1_f	NA	Stage 1
6AZ1-Q	6az1_Q	NA	Stage 1
6AZ1-Z	6az1_Z	NA	Stage 1
6AZ3-f	6az3_f	NA	Stage 1
6AZ3-Q	6az3_Q	NA	Stage 1
6AZ3-V	6az3_V	NA	Stage 1
6B18-A	6au0_A	NA	Stage 2
6B1B-A	6b1b_A	NA	Stage 1
6B1P-A	6b1p_A	NA	Stage 1
6B20-C	6b20_C	NA	Stage 1
6B43-G	6b43_0	NA	Stage 2
6B4J-B	6b4f_A	NA	Stage 2
6B9G-B	6b9g_A	NA	Stage 2
6B9Q-A	6b9q_1	NA	Stage 2
6BDL-A	6bdl_A	NA	Stage 1
6BFC-a	6b3q_a	NA	Stage 2
6BGQ-A	6bgq_A	NA	Stage 1
6BHO-A	6bhn_A	NA	Stage 2
6BK9-A	6bk9_A	NA	Stage 1
6BKA-A	6bka_A	NA	Stage 1
6BLJ-A	6blj_A	NA	Stage 1
6BMQ-A	6bmb_A	NA	Stage 2
6BN2-A	6bn2_A	NA	Stage 1
6BNF-A	6bne_A	NA	Stage 2
6BQ5-A	6bq2_A	NA	Stage 2
6BQI-A	6bqi_A	NA	Stage 1
6BRO-B	6bro_B	NA	Stage 1
6BVE-A	6bve_A	NA	Stage 1
6BWV-D	6bwv_D	NA	Stage 1
6BWX-A	6bwx_0	NA	Stage 2
6C0E-A	6c0e_A	NA	Stage 1
6C44-A	6c44_A	NA	Stage 1
6C48-B	6c48_B	NA	Stage 1
6C55-A	5w3k_A	NA	Stage 2
6C5V-A	6c5v_A	NA	Stage 1
6C6B-A	6b8v_A	NA	Stage 2
6CC7-A	6cc7_A	NA	Stage 1
6CCB-C	6ccb_C	NA	Stage 1
6CCF-A	6ccf_A	NA	Stage 1
6CDU-A	6cdu_A	NA	Stage 1
6CFE-A	6cfe_A	NA	Stage 1
6CG9-A	6cg9_A	NA	Stage 1
6CGM-A	6cgl_A	NA	Stage 2
6CGV-P	6b1t_Q	NA	Stage 2
6CHS-H	6chs_D	NA	Stage 2
6CI2-A	6ci2_A	NA	Stage 1
6CJJ-A	6cji_A	NA	Stage 2
6CJQ-A	6cjq_A	NA	Stage 1
6CK7-A	6caz_A	NA	Stage 2
6CMZ-A	6cmz_A	NA	Stage 1
6CN0-A	6cn0_A	NA	Stage 1
6CO6-A	6co6_A	NA	Stage 1
6CON-A	6con_A	NA	Stage 1
6CSN-A	6csn_A	NA	Stage 1
6CW2-D	6cw2_D	NA	Stage 1
6CXD-A	6cxd_A	NA	Stage 1
6CYZ-A	6cyz_A	NA	Stage 1
6D21-A	6d21_A	NA	Stage 1
6D6Q-G	6d6q_G	NA	Stage 1
6D6U-E	6d6u_E	NA	Stage 1
6D6V-H	6d6v_H	NA	Stage 1
6D81-A	6d81_A	NA	Stage 1
6D8D-B	6d8b_B	NA	Stage 2
6D90-RR	6d90_RR	NA	Stage 1
6D97-A	6d97_A	NA	Stage 1
6D9J-bb	5oa3_a	NA	Stage 2
6DCC-A	6dcb_A	NA	Stage 2
6DCE-A	6dce_A	NA	Stage 1
6DG3-A	5udq_A	NA	Stage 2
6DGI-A	6dgi_A	NA	Stage 1
6DHT-A	6dht_A	NA	Stage 1
6DK7-A	6dk7_A	NA	Stage 1
6DLH-A	6dlh_A	NA	Stage 1
6DQW-A	6dqw_A	NA	Stage 1
6DQX-A	6dqx_A	NA	Stage 1
6DTT-A	6dts_A	NA	Stage 2
6DU5-A	6du4_A	NA	Stage 2
6DWF-G	6dwf_G	NA	Stage 1
6DZI-m	6dzi_m	NA	Stage 1
6DZP-g	6dzi_g	NA	Stage 2
6DZU-A1	6dzu_A1	NA	Stage 1
6E12-A	6e12_A	NA	Stage 1
6E39-A1	6e2r_A1	NA	Stage 2
6E53-A	3du5_A	NA	Stage 2
6E6I-A	6e6i_A	NA	Stage 1
6E86-B	6e83_B	NA	Stage 2
6EF6-A	6ef6_A	NA	Stage 1
6EFN-A	6efn_A	NA	Stage 1
6EFV-A	6efv_A	NA	Stage 1
6EG7-A	6eg7_A	NA	Stage 1
6EI9-A	6ei9_A	NA	Stage 1
6EJZ-A	6ejz_A	NA	Stage 1
6EML-c	3j6x_23	NA	Stage 2
6EN1-A	6emz_A	NA	Stage 2
6ER4-A	6er4_A	NA	Stage 1
6ERF-B	6erf_B	NA	Stage 1
6ERI-BO	6eri_BO	NA	Stage 1
6ERI-BQ	6eri_BQ	NA	Stage 1
6ES1-A	6es1_A	NA	Stage 1
6EU6-A	6eu6_A	NA	Stage 1
6EZL-A	6ezl_A	NA	Stage 1
6F1E-A	6f1e_A	NA	Stage 1
6F2W-A	6f2g_A	NA	Stage 2
6F3T-E	6f3t_E	NA	Stage 1
6F5D-D	6f5d_D	NA	Stage 1
6F5D-G	6f5d_G	NA	Stage 1
6F74-A	6f74_A	NA	Stage 1
6F8H-A	6f8h_A	NA	Stage 1
6F9P-A	6euo_A	NA	Stage 2
6FAH-C	6fah_C	NA	Stage 1
6FAO-A	6fao_A	NA	Stage 1
6FDF-A	6fdf_A	NA	Stage 1
6FEC-3	5a5t_E	NA	Stage 2
6FFV-A	6ffv_A	NA	Stage 1
6FFY-A	6ffy_A	NA	Stage 1
6FG0-A	6fg0_A	NA	Stage 1
6FGJ-A	6fgj_A	NA	Stage 1
6FGK-A	6fgk_A	NA	Stage 1
6FH4-A	6fh4_A	NA	Stage 1
6FJP-A	6fjn_A	NA	Stage 2
6FJU-A	6fju_A	NA	Stage 1
6FJW-A	6fjw_A	NA	Stage 1
6FKF-e	6fkf_e	NA	Stage 1
6FKI-E	1fx0_A	NA	Stage 2
6FO0-T	4d6t_G	NA	Stage 2
6FOC-A	6foc_A	NA	Stage 1
6FOC-D	6foc_D	NA	Stage 1
6FQP-A	6fqp_A	NA	Stage 1
6FRH-A	6frh_A	NA	Stage 1
6FRK-u	6frk_u	NA	Stage 1
6FS8-B	6fs8_A	NA	Stage 2
6FSZ-II	4ifd_I	NA	Stage 2
6FV5-A	6fv5_A	NA	Stage 1
6FVU-L	6fvt_L	NA	Stage 2
6FW4-A	6fw4_A	NA	Stage 1
6FWS-A	6fwr_A	NA	Stage 2
6FZ3-A	6fz2_A	NA	Stage 2
6FZ6-A	6fz6_A	NA	Stage 1
6FZN-A	6fzn_A	NA	Stage 1
6G2J-l	6g2j_l	NA	Stage 1
6G2J-Q	6g2j_Q	NA	Stage 1
6G2J-s	6g2j_s	NA	Stage 1
6G53-L	3j7p_SL	NA	Stage 2
6G72-A	6g2j_A	NA	Stage 2
6G72-J	6g2j_J	NA	Stage 2
6G72-q	6g2j_q	NA	Stage 2
6G7T-A	6g6v_A	NA	Stage 2
6G9Q-H	6g9q_H	NA	Stage 1
6GAQ-A	6gaq_A	NA	Stage 1
6GAW-Ak	5aj3_k	NA	Stage 2
6GAW-AL	5aj3_L	NA	Stage 2
6GAW-B8	4ce4_8	NA	Stage 2
6GAW-BD	4ce4_D	NA	Stage 2
6GB2-Bd	4v1a_d	NA	Stage 2
6GCS-2	6gcs_2	NA	Stage 1
6GCS-I	6gcs_I	NA	Stage 1
6GCS-W	6gcs_W	NA	Stage 1
6GDT-A	6gdt_A	NA	Stage 1
6GFL-A	6gfl_A	NA	Stage 1
6GIO-D	6gio_A	NA	Stage 2
6GN0-E	6gn0_E	NA	Stage 1
6GND-B	6gnd_B	NA	Stage 1
6GOV-N	6gov_N	NA	Stage 1
6GRF-A	6grf_A	NA	Stage 1
6GWA-A	1cnv_A	NA	Stage 2
6GWU-A	6gwu_A	NA	Stage 1
6GXC-A	6gxc_A	NA	Stage 1
6H2M-A	1apn_A	NA	Stage 2
6H3X-A	6h3x_A	NA	Stage 1
6H5L-B	6h5l_B	NA	Stage 1
6H65-A	6h65_A	NA	Stage 1
6H8K-3	6h8k_3	NA	Stage 1
6H8K-A	6h8k_A	NA	Stage 1
6HA7-C	6ha7_C	NA	Stage 1
6HA8-s	3j9w_AS	NA	Stage 2
6HBE-A	6hbe_A	NA	Stage 1
6HCM-Y3	3j7o_Y	NA	Stage 2
6HEH-A	6heh_A	NA	Stage 1
6HH6-A	4a0d_A	NA	Stage 2
6HIV-Ab	6hiv_Ab	NA	Stage 1
6HIV-Be	6hiv_Be	NA	Stage 1
6HIW-CS	6hiv_CS	NA	Stage 2
6HIW-DG	6hiv_DG	NA	Stage 2
6HIX-AF	6hiv_AF	NA	Stage 2
6HIY-Cj	6hiv_Cj	NA	Stage 2
6HJN-B	6hjn_B	NA	Stage 1
6HN6-A	6hn6_A	NA	Stage 1
6HPF-A	6hpf_A	NA	Stage 1
6HQA-F	6hqa_F	NA	Stage 1
6HRB-B	6hra_B	NA	Stage 2
6HTS-R	6hts_R	NA	Stage 1
6HU9-f	6hu9_f	NA	Stage 1
6HUE-A	6hue_A	NA	Stage 1
6HWH-P	6adq_E	NA	Stage 2
6HWK-A	6hwj_A	NA	Stage 2
6I4Y-B	6i4y_B	NA	Stage 1
6I7O-E	6i7o_E	NA	Stage 1
6I7T-C	6i3m_C	NA	Stage 2
6I7T-G	6i3m_G	NA	Stage 2
6IBE-A	5rym_A	NA	Stage 2
6IDK-D	6idi_D	NA	Stage 2
6IJO-L	6ijj_L	NA	Stage 2
6IQ1-A	6iq1_A	NA	Stage 1
6IRX-A	6irx_A	NA	Stage 1
6IW3-A	6iw3_A	NA	Stage 1
6IZ6-A	6iz3_A	NA	Stage 2
6J4Y-M	6ir9_M	NA	Stage 2
6J5G-A	6j5g_A	NA	Stage 1
6J8G-B	6agf_B	NA	Stage 2
6J8I-C	6j8g_C	NA	Stage 2
6JLY-I	5b04_I	NA	Stage 2
6JO3-A	6jo3_A	NA	Stage 1
6JRL-A	6jrl_A	NA	Stage 1
6M97-A	6m97_A	NA	Stage 1
6M9X-A	6m9x_A	NA	Stage 1
6MCK-A	6mck_A	NA	Stage 1
6MD5-A	6md5_A	NA	Stage 1
6MEO-G	6meo_G	NA	Stage 1
6MGB-A	6mgb_A	NA	Stage 1
6MJC-A	6mjb_A	NA	Stage 2
6MRF-A	6mrf_A	NA	Stage 1
6MS2-A	6ms2_A	NA	Stage 1
6MVF-A	6mvf_A	NA	Stage 1
6MXO-A	6mxo_A	NA	Stage 1
6MZD-C	6mzd_C	NA	Stage 1
6N2D-a	6n2d_a	NA	Stage 1
6N2Y-b2	6n2y_b2	NA	Stage 1
6N41-A	6n41_A	NA	Stage 1
6N4B-R	6n4b_R	NA	Stage 1
6N4F-A	6n4f_A	NA	Stage 1
6N4V-Af	6n4v_A	NA	Stage 2
6N7L-A	6n7l_A	NA	Stage 1
6N9U-E	6n7i_A	NA	Stage 2
6NCL-b6	6ncl_b6	NA	Stage 1
6NEQ-C	3jd5_C	NA	Stage 2
6NF8-U	3jd5_U	NA	Stage 2
6NJK-A	6njk_A	NA	Stage 1
6NKE-A	6nke_A	NA	Stage 1
6NLX-A	6nlx_A	NA	Stage 1
6NN3-A	6nn3_A	NA	Stage 1
6NT4-B	4aei_A	NA	Stage 2
6NU3-AC	3j9m_AC	NA	Stage 2
6NU3-AS	3j9m_AS	NA	Stage 2
6NU3-K	3j7y_K	NA	Stage 2
6NU9-A	6nu9_A	NA	Stage 1
6NZS-A	6nzs_A	NA	Stage 1
6O7W-C	6o7v_A	NA	Stage 2
6OME-A	6ome_A	NA	Stage 1
6OO7-A	6oo3_A	NA	Stage 2
6OTU-A	6otu_A	NA	Stage 1
6Q63-A	6q63_A	NA	Stage 1
6Q95-V	6q95_V	NA	Stage 1
6QDV-M	6qdv_M	NA	Stage 1
6QEL-A	6bbm_A	NA	Stage 2
6QHB-A	3vfe_A	NA	Stage 2
6QKI-A	6qki_A	NA	Stage 1
6QSP-A	6qsp_A	NA	Stage 1
6QW6-4e	3cw1_E	NA	Stage 2
6QZO-A	6qzo_A	NA	Stage 1
6R5K-O	6r5k_O	NA	Stage 1
7MDH-A	7mdh_A	NA	Stage 1
11AS-A	11as_A	NA	Stage 1
18GS-A	11gs_A	NA	Stage 2
1A0P-A	1a0p_A	NA	Stage 1
1A22-A	1a22_A	NA	Stage 1
1A4E-A	1a4e_A	NA	Stage 1
1A6F-A	1a6f_A	NA	Stage 1
1A6J-A	1a6j_A	NA	Stage 1
1A8Y-A	1a8y_A	NA	Stage 1
1A9C-A	1a9c_A	NA	Stage 1
1A9W-E	1a9w_E	NA	Stage 1
1AD3-A	1ad3_A	NA	Stage 1
1AE5-A	1a7s_A	NA	Stage 2
1AGR-E	1agr_E	NA	Stage 1
1AHH-A	1ahh_A	NA	Stage 1
1AHP-A	1ahp_A	NA	Stage 1
1AI3-A	1ai2_A	NA	Stage 2
1AII-A	1aii_A	NA	Stage 1
1AIN-A	1ain_A	NA	Stage 1
1AO5-A	1ao5_A	NA	Stage 1
1AOS-A	1aos_A	NA	Stage 1
1ATI-A	1ati_A	NA	Stage 1
1AU1-A	1au1_A	NA	Stage 1
1AUA-A	1aua_A	NA	Stage 1
1AVC-A	1avc_A	NA	Stage 1
1AYE-A	1aye_A	NA	Stage 1
1AYZ-A	1ayz_A	NA	Stage 1
1B0W-A	1b0w_A	NA	Stage 1
1B4P-A	1b4p_A	NA	Stage 1
1BD8-A	1bd8_A	NA	Stage 1
1BDX-A	1bdx_A	NA	Stage 1
1BEH-A	1bd9_A	NA	Stage 2
1BG3-A	1bg3_A	NA	Stage 1
1BIX-A	1bix_A	NA	Stage 1
1BJ4-A	1bj4_A	NA	Stage 1
1BJO-A	1bjn_A	NA	Stage 2
1BL0-A	1bl0_A	NA	Stage 1
1BP1-A	1bp1_A	NA	Stage 1
1BU8-A	1bu8_A	NA	Stage 1
1C03-A	1c03_A	NA	Stage 1
1C0F-A	1c0f_A	NA	Stage 1
1C1Z-A	1c1z_A	NA	Stage 1
1C8U-A	1c8u_A	NA	Stage 1
1C9Y-A	1c9y_A	NA	Stage 1
1CD1-A	1cd1_A	NA	Stage 1
1CD9-A	1cd9_A	NA	Stage 1
1CH4-A	1ch4_A	NA	Stage 1
1CI0-A	1ci0_A	NA	Stage 1
1CJL-A	1cjl_A	NA	Stage 1
1CJY-A	1cjy_A	NA	Stage 1
1CK7-A	1ck7_A	NA	Stage 1
1CM7-A	1cm7_A	NA	Stage 1
1CM8-A	1cm8_A	NA	Stage 1
1CN4-C	1buy_A	NA	Stage 2
1CNT-1	1cnt_1	NA	Stage 1
1CSR-A	1amz_A	NA	Stage 2
1CT9-A	1ct9_A	NA	Stage 1
1CYV-A	1cyu_A	NA	Stage 2
1D0M-A	1d0k_A	NA	Stage 2
1D1T-A	1d1t_A	NA	Stage 1
1D2C-A	1bhj_A	NA	Stage 2
1D6Z-A	1d6u_A	NA	Stage 2
1D7K-A	1d7k_A	NA	Stage 1
1DBP-A	1dbp_A	NA	Stage 1
1DCE-A	1dce_A	NA	Stage 1
1DDB-A	1ddb_A	NA	Stage 1
1DEU-A	1deu_A	NA	Stage 1
1DGU-A	1dgu_A	NA	Stage 1
1DI7-A	1di6_A	NA	Stage 2
1DIH-A	1arz_A	NA	Stage 2
1DIR-A	1dhr_A	NA	Stage 2
1DKG-A	1dkg_A	NA	Stage 1
1DKL-A	1dkl_A	NA	Stage 1
1DL2-A	1dl2_A	NA	Stage 1
1DOL-A	1dok_A	NA	Stage 2
1DPE-A	1dpe_A	NA	Stage 1
1DPT-A	1dpt_A	NA	Stage 1
1DTS-A	1dts_A	NA	Stage 1
1DU5-A	1du5_A	NA	Stage 1
1DUD-A	1dud_A	NA	Stage 1
1DUJ-A	1duj_A	NA	Stage 1
1DXT-B	1dxt_B	NA	Stage 1
1E07-A	1e07_A	NA	Stage 1
1E0T-A	1e0t_A	NA	Stage 1
1E1N-A	1cjc_A	NA	Stage 2
1E2Q-A	1e2d_A	NA	Stage 2
1E2S-P	1e2s_P	NA	Stage 1
1E3W-A	1e3w_A	NA	Stage 1
1E6B-A	1e6b_A	NA	Stage 1
1E8C-A	1e8c_A	NA	Stage 1
1E94-E	1e94_E	NA	Stage 1
1E9L-A	1e9l_A	NA	Stage 1
1ECF-A	1ecb_A	NA	Stage 2
1EDZ-A	1edz_A	NA	Stage 1
1EE6-A	1ee6_A	NA	Stage 1
1EH7-A	1eh6_A	NA	Stage 2
1EII-A	1b4m_A	NA	Stage 2
1EJB-A	1ejb_A	NA	Stage 1
1EOT-A	1eot_A	NA	Stage 1
1EQT-A	1eqt_A	NA	Stage 1
1ESO-A	1eso_A	NA	Stage 1
1ETO-A	1eto_A	NA	Stage 1
1EV4-A	1ev4_A	NA	Stage 1
1EXW-A	1eh5_A	NA	Stage 2
